"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_0204900","ubiE/COQ5 methyltransferase, putative",2.9594826584987,2.14244818818693,5.90930059221476,1.10122479788267e-07,0.000499295323360004,6.98372923077905
"PF3D7_0609500","conserved Plasmodium protein, unknown function",-2.69653959510682,0.311430296016656,-5.26208246282575,1.45500557171104e-06,0.00329849763106892,4.77301169851949
"PF3D7_1221500","conserved Plasmodium protein, unknown function",3.17388772958079,2.20747699827152,4.98750177845763,4.20668915289781e-06,0.00635770953974622,3.86246996869812
"PF3D7_1244400","conserved Plasmodium protein, unknown function",0.622385849487731,7.08382322105045,4.72365520786861,1.14085235058801e-05,0.0107488663748421,2.59101681248032
"PF3D7_1429000","protein archease, putative",-2.52539731149248,2.81282341600267,-4.71340658943905,1.18536241451721e-05,0.0107488663748421,2.97409410990724
"PF3D7_1342300","tetratricopeptide repeat family protein, putative",-3.50990225498516,1.00340767912016,-4.35647346420236,4.38686257316811e-05,0.033150058177907,1.85324576602431
"PF3D7_0825800","conserved Plasmodium protein, unknown function",-2.09163109372693,-0.00965307406895443,-4.20625529111417,7.49475108107814e-05,0.048544573430869,1.39529563088597
"PF3D7_1346900","conserved Plasmodium protein, unknown function",3.45181982611512,0.643380842504218,4.13895971123899,9.49746248049391e-05,0.0538268686081992,1.19301597903844
"PF3D7_0529100","conserved Plasmodium protein, unknown function",-2.61304533150239,2.22169804585203,-4.02881898064322,0.000139336531222184,0.0701946480623759,0.865968104861538
"PF3D7_1368800","DNA repair endonuclease, putative (ERCC4)",1.91917092358964,3.95078115603052,3.89628905472589,0.000219364462074233,0.0994598471044571,0.500055481213363
"PF3D7_1242300","conserved Plasmodium membrane protein, unknown function",-3.02897700141404,1.35631509845108,-3.83227201278238,0.000272321927470652,0.101077921971233,0.295375042329432
"PF3D7_1117000","conserved Plasmodium membrane protein, unknown function",2.26837205126114,0.978208548826839,3.81491617959097,0.000288666459770959,0.101077921971233,0.245825942969851
