"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_1125400","mitochondrial import inner membrane translocase subunit TIM44, putative (TIM44)",1.98669414724912,7.21595920941839,18.610608325213,5.79976837364346e-29,2.19989123378689e-25,55.4924310839798
"PF3D7_1215100","conserved Plasmodium protein, unknown function",2.05182400311306,6.31326706573799,18.4484285941385,9.70397544678823e-29,2.19989123378689e-25,54.9388499474814
"PF3D7_0301600","Plasmodium exported protein (hyp1), unknown function (GEXP21)",2.4515456089124,8.74209809789195,17.0941325336232,8.04280865071096e-27,1.21553648074412e-23,50.6629001734347
"PF3D7_1134700","DNA-directed RNA polymerase I subunit RPA2, putative (RPA2)",2.06079408314302,8.98740793758996,16.7390213368062,2.65547298019269e-26,3.00997862304841e-23,49.4994212246402
"PF3D7_0602100","ATP-dependent RNA helicase, putative",1.59354768516284,8.46512199601095,16.4759614169774,6.49706928691771e-26,5.89154242937698e-23,48.6242648773739
"PF3D7_0923200","flavodoxin-like protein (CPR)",1.87381346411583,7.56232557854569,15.78774107049,7.02897214709949e-25,5.31155995249152e-22,46.2529341074064
"PF3D7_1237200","conserved Plasmodium protein, unknown function",1.9314972692035,8.22830401407507,15.6417606316341,1.17369908664262e-24,7.3303678574272e-22,45.7467589212525
"PF3D7_0902700","Plasmodium exported protein (PHISTb), unknown function, pseudogene",3.20370100459353,5.395384248552,15.6141945150967,1.29340412129285e-24,7.3303678574272e-22,45.6219314073003
"PF3D7_0716100","protein SDA1, putative (SDA1)",1.99000388865005,7.84348998859197,15.0962633249824,8.16485464781158e-24,4.11327233035308e-21,43.8031510632994
"PF3D7_0921200","conserved Plasmodium membrane protein, unknown function",1.88835054352294,7.6654812347327,15.0654372467293,9.12097542850532e-24,4.13545025928431e-21,43.7210475014511
"PF3D7_1357700","U3 small nucleolar RNA-associated protein 21, putative (UTP21)",1.60684011743928,7.87914373670859,14.946679669005,1.39897524154458e-23,5.76632158651195e-21,43.3029026848885
"PF3D7_1302700","DEAD/DEAH box ATP-dependent RNA helicase, putative",1.59542543058583,8.59508701987588,14.8758176670485,1.8072944887374e-23,6.82856100994615e-21,43.0535723474863
"PF3D7_1251500","DEAD/DEAH box ATP-dependent RNA helicase, putative",1.87062810397907,8.28619911388899,14.8276819267413,2.15147959471345e-23,7.50369883263907e-21,42.8751001615386
"PF3D7_1448000","U3 small nucleolar RNA-associated protein 12, putative (UTP12)",1.4914508152523,7.91377598838115,14.7405705983836,2.95170604130878e-23,9.55931085092429e-21,42.5631314545714
"PF3D7_0509400","RNA polymerase I (RNAPI)",1.29262183263044,9.88655308877616,14.7040304035756,3.3713668327775e-23,1.01905181465421e-20,42.4359644437757
"PF3D7_0802300","periodic tryptophan protein 2, putative (PWP2)",1.71787002026003,8.39740905988593,14.6350600862638,4.33490717119056e-23,1.18640572388602e-20,42.1861440888197
"PF3D7_1340300","nucleolar complex protein 2, putative",1.8896000788088,8.19299506234257,14.6160900366708,4.64572993950969e-23,1.18640572388602e-20,42.1091736763961
"PF3D7_1010200","DNA2/NAM7 helicase, putative",1.28701097014006,9.10938255432744,14.6123256379087,4.71003595720078e-23,1.18640572388602e-20,42.1042107096933
"PF3D7_1354300","large subunit rRNA methyltransferase, putative",1.77687998812428,9.31551000453543,14.4389704128404,8.88821311275157e-23,2.02813885097049e-20,41.4747917549204
"PF3D7_1039000","serine/threonine protein kinase, FIKK family (FIKK10.2)",2.87308422817368,8.9358917344345,14.4371958932764,8.94635576078735e-23,2.02813885097049e-20,41.4619944503573
"PF3D7_1404800","conserved Plasmodium protein, unknown function",2.60081056713171,9.48082038268399,14.2855821449827,1.56397915470823e-22,3.3767054702129e-20,40.9131474655186
"PF3D7_0730900","EMP1-trafficking protein (PTP4)",3.50912407864623,10.9000905677292,14.2578483190397,1.73278120318724e-22,3.57110453420497e-20,40.8140318831371
"PF3D7_1227800","histone S-adenosyl methyltransferase, putative",1.57506218525107,8.69106382556479,14.1876003554536,2.24741248360365e-22,4.43033400028651e-20,40.554862786752
"PF3D7_1410200","cytidine triphosphate synthetase",1.8615928906353,9.08453439573421,14.1060529486363,3.04180856803807e-22,5.74648335311859e-20,40.2550245153436
"PF3D7_0401600.1","rifin (RIF)",2.41119395431964,8.91263599812026,14.0291133983067,4.05034353375731e-22,7.34570303282225e-20,39.9719823807939
"PF3D7_1206600","DNA-directed RNA polymerase III subunit, putative",1.49032657464803,9.38443070221888,13.9355883378768,5.74251104089379e-22,1.00140557920817e-19,39.6243128194798
"PF3D7_1319300","N2,N2-dimethylguanosine tRNA methyltransferase, putative",1.1360968612012,7.87590103667326,13.7987083330148,9.59106994471292e-22,1.51300964159479e-19,39.1169176192813
"PF3D7_1477500","Plasmodium exported protein (PHISTb), unknown function",2.72416429909071,8.35815680038799,13.7985483187845,9.5968361605408e-22,1.51300964159479e-19,39.0964152261009
"PF3D7_0524900","tRNA-YW synthesizing protein, putative",1.73355927235867,7.60805874815625,13.7963230542274,9.67738853247662e-22,1.51300964159479e-19,39.1111943199729
"PF3D7_0409400","heat shock protein 40 (DnaJ)",1.58913608937833,7.46516959837244,13.6371944600953,1.76220525817698e-21,2.66327954685814e-19,38.5143065097666
"PF3D7_0314700","zinc finger protein, putative",2.23703852510783,5.1157373762618,13.4286626243011,3.88403936005878e-21,5.68072079306662e-19,37.7360668399335
"PF3D7_1126600","steryl ester hydrolase, putative",1.5278755662128,5.12797973945716,13.3019458087884,6.2953277362891e-21,8.91969248635463e-19,37.25539803778
"PF3D7_0318600","cleavage and polyadenylation specificity factor, putative",1.30081279647211,7.44452573896032,13.1990233780687,9.33292518490695e-21,1.26651472376024e-18,36.8673665803703
"PF3D7_0830700","Plasmodium exported protein (hyp9), unknown function",2.60467655601714,5.9518681412419,13.1944632048215,9.49746374235734e-21,1.26651472376024e-18,36.8336908804192
"PF3D7_1116800","heat shock protein 101 (HSP101)",2.26128441945585,10.9725878933255,13.0980271856137,1.37524356032213e-20,1.78152980071444e-18,36.4798043887757
"PF3D7_0630900","ATP-dependent RNA helicase HAS1 (HAS1)",1.36511068287116,7.51217140790403,13.0135318666501,1.9039747975416e-20,2.397950481126e-18,36.1585502062334
"PF3D7_1457700","large ribosomal subunit nuclear export factor, putative",1.82526155415334,8.29502735580836,12.8991941211878,2.96113467342308e-20,3.62859043494601e-18,35.7194937076932
"PF3D7_1226700","U3 small nucleolar RNA-interacting protein 2, putative (RRP9)",1.34168368544324,6.93347508433324,12.8130769565893,4.13411833604313e-20,4.93201530614347e-18,35.3963919862816
"PF3D7_0310300","phosphoglycerate mutase, putative",0.986460614566172,8.16556955208425,12.8064169703206,4.24235987956761e-20,4.93201530614347e-18,35.3498524377759
"PF3D7_1129400","RNA methyltransferase, putative",1.33797467255651,7.87848265032466,12.7463861147143,5.35660869749855e-20,6.07171595861461e-18,35.1237679757385
"PF3D7_1478600","EMP1-trafficking protein (PTP3)",2.59193433470901,8.9968959766974,12.6792159874925,6.95739678318457e-20,7.69386268657533e-18,34.872269806231
"PF3D7_1020700","histone acetyltransferase, putative",1.18360794004354,7.98439377866907,12.5969227445168,9.59178416427699e-20,1.03545593811504e-17,34.5452959350999
"PF3D7_0730300","transcription factor with AP2 domain(s) (AP2-L)",2.12235531813842,10.1315976161464,12.5844006745183,1.00728118330456e-19,1.06209601979136e-17,34.504375311684
"PF3D7_0402000","Plasmodium exported protein (PHISTa), unknown function",2.34658039639457,8.24480824979142,12.5714184461605,1.05972161628771e-19,1.09199495642011e-17,34.4489248285003
"PF3D7_1412600","deoxyhypusine synthase (DHS)",1.88093672460898,6.24969685019413,12.5240289811396,1.27563103191007e-19,1.28526913304006e-17,34.2740863615909
"PF3D7_1146000","ribosome assembly protein 4, putative (RSA4)",1.71972269122902,7.277103857987,12.4780033187212,1.52775854554902e-19,1.50583853163462e-17,34.0997059820216
"PF3D7_0532300","Plasmodium exported protein (PHISTb), unknown function",2.57483895906263,9.56025464795538,12.3421019122498,2.60611499689306e-19,2.514069233173e-17,33.5579899455814
"PF3D7_0107500","lipid/sterol:H+ symporter",1.11835931739789,10.5749752777361,12.3336873363956,2.69393054938983e-19,2.54464189811115e-17,33.532125366772
"PF3D7_0704200","tRNA m5C-methyltransferase, putative",1.10984761078278,6.41746838450771,12.3247010693627,2.79100855195876e-19,2.5825373009349e-17,33.500797436003
"PF3D7_0523000","multidrug resistance protein 1 (MDR1)",1.25643311585494,10.7455829419701,12.2104637116005,4.38106346561334e-19,3.97274835061818e-17,33.051656536542
"PF3D7_0725300","conserved Plasmodium protein, unknown function",1.99659595833714,7.48030096837025,12.1761929638248,5.01714496108286e-19,4.46034024579406e-17,32.9317947083403
"PF3D7_1367400","conserved Plasmodium protein, unknown function",2.00380937664464,6.73953131214538,12.168554173991,5.17116476509657e-19,4.5088578932592e-17,32.9008327677587
"PF3D7_0505000","conserved Plasmodium membrane protein, unknown function",1.28160652326827,7.93376355378559,12.0502207747651,8.26795444949521e-19,7.07300103283232e-17,32.4025770079866
"PF3D7_0716200","conserved Plasmodium protein, unknown function",1.75413176920825,9.36411571060633,12.0218044613701,9.25651693305809e-19,7.77204588416396e-17,32.2904957113229
