"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_1202100.1","conserved protein, unknown function",-0.629012509477669,5.04819534232452,-4.30336470397051,5.30429876564832e-05,0.163934207597737,1.54408776459992
"PF3D7_1423200","peptidyl-prolyl cis-trans isomerase (CYP52)",-0.587942831306604,5.75865068721046,-4.02896220119942,0.000139208404249506,0.163934207597737,0.860476742729926
"PF3D7_0912500","conserved Plasmodium protein, unknown function",-0.527337671878471,7.11840051599571,-4.00829560351953,0.0001494988154357,0.163934207597737,0.838070706223751
"PF3D7_0509000","SNAP protein (soluble N-ethylmaleimide-sensitive factor attachment protein), putative",-0.740099054496477,5.25788061402362,-3.98865519517445,0.000159953288572857,0.163934207597737,0.64723271591258
"PF3D7_0408300","zinc finger, RAN binding protein, putative",-0.511275223095222,6.55067369849047,-3.95781038723625,0.000177802828197111,0.163934207597737,0.691158640417897
"PF3D7_0512000","prefoldin subunit, putative",-0.732396464890723,5.24530707156383,-3.86028654092059,0.000247701594198977,0.173997360275493,0.32770882474288
"PF3D7_0204200","conserved Plasmodium protein, unknown function",-0.460980969785484,7.72409748974986,-3.84115809016091,0.000264204234691637,0.173997360275493,0.34842492395423
"PF3D7_1124700","GrpE protein homolog, mitochondrial, putative (MGE1)",-0.445257724490126,6.42949811498128,-3.7635560159847,0.000342596498716847,0.197421232385583,0.111774237681359
"PF3D7_0930800","conserved Plasmodium membrane protein, unknown function",0.56226607795951,6.30512733165852,3.66400681409133,0.000476032109127121,0.225553223485504,-0.183815094334557
"PF3D7_1248200","RNA-binding protein, putative",-0.460806109156042,6.2357288449722,-3.61799872102418,0.000553246807183727,0.225553223485504,-0.311050111035019
"PF3D7_1429700","mitochondrial ribosomal protein L15 precursor, putative",-0.5369395757924,5.94324416969079,-3.59786696291016,0.00059065696563246,0.225553223485504,-0.378598099311108
"PF3D7_1244800","cytoplasmic translation machinery associated protein, putative",-0.597132318093067,8.03853345599561,-3.57576684271689,0.000634489703623897,0.225553223485504,-0.413624911278568
"PF3D7_0216200","conserved Plasmodium protein, unknown function",-0.657671924414914,4.8075727264998,-3.57500703334767,0.000636050304839816,0.225553223485504,-0.487713305092448
"PF3D7_0503300","serine/arginine-rich splicing factor 12 (SRSF12)",-0.786393475999619,8.64330609712455,-3.46646355351165,0.00090061445242791,0.241270686874428,-0.71626225465121
"PF3D7_0728000","eukaryotic translation initiation factor 2 alpha subunit, putative",-0.592857367593975,8.79927847112963,-3.4546158279165,0.000935104639915815,0.241270686874428,-0.748905894745811
"PF3D7_1418100","liver specific protein 1, putative (LISP1)",1.55185677413197,-0.0159262058267847,3.40397874900697,0.00109709375095457,0.241270686874428,-2.67513440134362
"PF3D7_0726400","conserved Plasmodium membrane protein, unknown function",0.583722798933363,7.97758461490848,3.38821682963446,0.00115270049418884,0.241270686874428,-0.931273540648649
